,ENSG00000174059,ENSG00000138722,ENSG00000113657,ENSG00000105810,ENSG00000104341,ENSG00000196139,ENSG00000128805,ENSG00000134531,ENSG00000120833,ENSG00000205978,ENSG00000277988,ENSG00000261633,ENSG00000095932,ENSG00000088882,ENSG00000088305,ENSG00000130584,ENSG00000238049
11H083,0.9650254095359584,3.103200640223759,1.4055910488548808,4.855783399975999,5.0839436868625185,1.295168075776132,3.4352499227933615,1.9153044817127907,3.849551425789479,2.186740939074436,0.15762937710210317,0.5489570617142868,4.2208918412024605,6.081977937039619,4.037313037661983,1.7906185340578278,0.0
11H095,0.5359283759247943,4.797273396151947,1.0851628026571905,4.41089171998315,3.1595463954946634,0.08156437748403329,1.2943839628518699,2.390129871069052,4.829228862187284,2.0116630443044934,0.0,0.0,2.5092658634094023,3.910289831929666,1.9433582032894052,0.9948115390237714,0.0
11H097,4.9122223633565625,2.6194930207217775,3.7824234386134505,4.301371855468509,1.1601917700359783,1.7349976288692872,1.4620832204064838,4.700262063725433,4.194291246292038,1.9822217134828206,0.0,0.1710937496326224,3.8424693169813517,4.082512713616705,2.111461936721252,1.777030241224425,0.0
11H103,5.021148564330097,3.104741594963486,1.75796483299564,5.11250293821382,4.790744107473764,0.8242105466562717,2.119749192129309,3.9002529286436896,0.3217742833860031,2.7458726870061265,0.0,0.0,4.360891970404336,4.951076007808113,3.733578347453084,1.6669305435097035,0.0
11H104,4.162550137817369,2.049010902431296,0.9340096180725092,3.893048678185553,0.4276451806937108,0.49358122097189705,0.7855521610806242,5.851033825834147,0.964818218798719,1.003637804325384,0.0,0.0,5.122897263111016,4.860609706629386,1.292192071957436,0.9944294356207896,0.0
11H129,1.4520784410509546,0.5323760813295563,0.17878509876321638,2.5633010286617224,2.2018126446778665,0.22647318500977517,0.19681938688484385,0.9924792758840477,1.1536726192162414,0.5791834833404955,0.0,0.31474053589847,2.05767854420203,2.8424566111243927,1.1080781230188814,0.7340854748739911,0.0
11H140,5.313117902711205,3.07429530484259,3.309796628801758,3.943074670624822,4.545671106367138,1.659097916576336,1.3321223395978083,4.542147667411278,1.7560053860090297,1.0526520121106189,0.0,0.27197744317980965,5.486099884548345,5.779465938589679,2.4512916038179227,2.5620154139640268,0.0
11H142,0.2631123670177259,0.7358487503550947,4.130612405672607,5.811701961556091,6.247326746316726,1.7276769964353322,3.4002319492025306,1.6429174578599592,4.460509209617298,2.886888504703258,0.0,0.8098643284423492,5.815388352176653,6.636296105859107,4.051712175977467,2.5155446042162946,0.0
11H145,5.020167947711238,3.750178039301925,0.7474565841711843,5.349903217044748,4.912612691077923,1.2300427359945947,2.562920142126443,3.7276816256589367,3.0986293524401627,1.5623848866047347,0.0,0.5127113469879819,5.304834730896049,5.2013682100305925,3.5880018314524342,3.123944721392833,0.18108400747311523
11H151,1.4317879664934579,2.4102463383156993,2.568224410853871,4.779577114524505,3.4795212734653025,1.423085429581615,2.6050887718764524,3.020412517634171,2.843187912713642,2.4158339374022058,0.0,0.14643604834060722,4.710345686889043,5.492876168071913,3.3895561307168984,3.0405070837628956,0.15150597411688085
11H157,2.7062059752847216,3.2829873518331607,2.2613056648845156,5.053988319312317,5.105356552690129,1.4050912497268209,2.685943761252541,3.196009249147957,3.708068154591294,3.4495949096667644,0.0,0.9200900778714082,5.2484951081532465,6.435922415575719,3.6740825499845347,2.0449436227926197,0.0
11H160,4.894355543703526,3.60246018352372,2.364445873303711,4.78224893221126,2.6489262907811844,0.43336173994449345,2.4870199552490693,3.213370681566484,3.1869657723244877,2.6846871676525446,0.0,0.057042829875326224,3.418004913567271,4.961744302739539,3.3027688717420745,1.812612991326784,0.0
11H170,6.386304774076495,3.4224802382397206,2.6635601990628546,4.9582081869781955,2.8358762496438357,1.4117458000962393,2.4767570261249485,4.2567163680816975,4.982918899753021,3.2786327913435924,0.0,1.4876004843302288,6.177364843421452,5.43442448475599,3.6182005492035234,3.2298825211817865,0.0
11H175,6.2530084911202435,3.1316855518052034,2.138295563011389,4.754036931253438,3.9144191529598964,1.0376461325308688,0.35688692998537264,5.248904420226085,5.6796853732156425,1.0721099644050125,0.0,0.2591681317764693,4.996837781406793,4.755915782369724,2.507494782841564,2.2702674079610934,0.0
11H179,4.520463470185127,1.946601007845672,2.5601359886858233,3.7511495895131106,1.2280010553875695,0.9264608903888583,0.44883900162670354,5.882095705117837,1.2922938481034543,0.952303387541247,0.09993286383636603,0.0,4.893430973239867,4.723182558741445,0.7111473668085709,0.930905803662398,0.0
11H205,5.017431369919086,3.712757390974387,0.9539987237869609,3.6313659996654226,3.8334856295725657,0.5959362132219589,1.879157426242631,1.4556366541658612,1.9327458024228867,1.631630891785063,0.0,0.6250423339800485,3.4434641818087495,3.4544740207197355,3.815968694351841,1.688334222984224,0.11341501941387347
11H217,4.516459089080603,2.9093545725218464,2.1427555555042854,5.007898664606522,3.9015732976664204,1.1938110449351214,1.4806034942808537,3.369885500356414,2.0874413687643263,2.750537148243822,0.10433624292718276,0.7416232673137818,4.994325448655846,6.108795013606856,2.794899597958817,1.8442618728827542,0.0
11H231,2.623867840272829,3.5006903396069946,2.37907194274828,5.0476157692504025,5.71201103500196,0.93272606140435,3.2372271089072955,3.1358393067155736,4.223476423394132,2.643511524653286,0.0,0.4570319134352705,4.008554318706548,6.188683796868426,4.423974039064981,2.330879216747586,0.0
11H234,4.311730489264279,4.214287524415192,2.550424739330038,5.253254250739405,5.258329438330245,1.2381438438851238,3.3535073336509282,2.9334661771554753,3.7072370097461196,3.0069796293667923,0.0,0.2190951703675192,4.755794168969161,5.986781892835249,4.128511257526809,2.5409792076523963,0.0
11H240,4.802000244336154,3.562485064652994,2.5021101849793013,4.04530474714327,4.542715589890029,0.6169972834826082,2.622710133498138,4.326632637170867,2.0720552306001343,3.395857527287921,0.0,0.14091531695095688,3.706039632911123,4.337257665571436,3.02538271485257,2.869449225584908,0.0
12H007,0.6495982769344079,3.8612918996884575,1.7766533158947009,4.834441348079989,3.964434110323725,1.272054017575669,3.3820001922475327,1.888124756827771,3.090413370964256,3.001484850469348,0.0,0.6613127403787088,4.469469994620093,5.832352292739617,4.221828724226201,2.2027768028031893,0.0
12H012,4.92631865351939,3.0550396119951104,2.619323914310511,4.814355467071687,4.267599206734455,0.9762851006709712,2.223199266284228,3.3341897086053813,1.8994583235468192,1.744448408103643,0.0970125365082059,0.07021714961797569,3.9318661422525243,4.297929687520595,3.0052503630894942,1.1148229611256053,0.0
12H021,4.684088860566073,2.8458530395283437,0.2700465349923176,4.690795794840252,1.3574387014557234,1.2995274515519786,1.2579564338871667,4.644285961341443,4.402993859133338,2.520968635763177,0.0,0.7343601339673088,4.870117375446635,5.252478983250421,3.1019478271333445,2.0267574535784236,0.0
12H033,0.2928516742622285,0.4282461689603924,4.146278385048936,4.828935862095525,2.7308680631550697,0.5613962115278182,2.2377243616526905,2.628178438196587,2.2913611701260215,1.6702490484042851,0.0,0.06653610678481928,3.39361396539832,5.467802880900516,2.7702286501978235,1.41852682824245,0.0
12H039,4.894289856000783,2.11728217792922,0.024953677517395318,5.573453971711331,1.3593640329842387,1.3274112309052088,0.3182978820381895,0.9983089432026137,4.257957103188156,2.3190478334476827,0.0,0.0,5.5100310780009565,5.788540521041901,3.6410378197324493,1.7126922718301345,0.0
12H042,5.662291607277571,3.4334742956820814,1.1889896106484408,4.442292354993517,0.2533051515384666,1.598175504788117,0.7666417608304302,5.501456597385235,1.9435810327150023,1.2427546426163698,0.11527507769157558,0.0,4.997163066960311,5.413623164980923,0.6641748993047267,1.5896148245645916,0.0
12H044,5.291510278857572,3.63667532297893,3.0063689950338377,4.660693475435385,2.999912761706353,1.6580863397262624,1.3088787744682038,5.277494185147372,2.8629204769701264,1.6136949186848193,0.30362042493565455,0.0,5.192374279967873,5.137918556781643,0.9945234302250426,1.3418963877079595,0.0
12H045,6.189958792447954,2.4122134171744594,0.3046538261183705,4.882011805307498,3.074659574187643,1.465711222061918,1.0758828356653345,3.3115172000749333,4.089891588610659,1.1860942798894707,0.0,0.060289215861344655,5.2116411843154955,5.687259107516048,2.5275088556062593,2.396196800519006,0.0
12H055,0.23154952834034304,0.2782267652138756,0.37033886302582636,5.312073000302603,1.2431904050240772,0.06721827551030406,0.07720357429273841,2.8296931003893913,1.452718139397924,0.6493408270212735,0.0,0.0,0.6671397144399596,0.4154248725435692,1.6597592331332294,1.8865242613180635,0.0
12H056,1.8445489716747754,3.330451827401884,2.6203293192077863,5.313314086044951,6.080576061148536,1.1206567634753448,2.919079090617348,2.664303606820717,4.493368658263543,2.5724493793823875,0.0,0.44724758335530107,4.521282775227498,6.1439239155859555,4.342721383146518,2.4637543668897774,0.0
12H057,4.066134196634882,5.302056910214895,1.7636501800821933,5.034039290920635,3.5026228276354847,0.9053873550261153,3.209891440901648,3.5256488541585833,5.28743898233663,4.359315365904817,0.0,0.648008211220693,5.594508914253881,5.1177992950915545,4.784764478318936,2.2769802407464232,0.0
12H058,2.4206937303039675,1.6371606016953235,0.8227715899370845,3.9023524920174775,2.4163961404699754,0.5318471975747306,1.5362285878683222,4.824303010966129,1.7151073342725585,1.3921211077432667,0.0,0.0,2.7706190488672604,3.7182587966418255,2.3934295087102724,1.5758994197853604,0.0
12H079,4.394769736025763,2.033037686829355,4.501037377248456,6.219752545602797,4.554266893187225,0.9868995978446332,3.446464856101391,3.1539430502328116,1.2631783373884915,0.9725487670063471,0.0,0.08526559994778282,5.048431107654128,5.791553985862808,4.502448407346186,2.6522195104054562,0.0
12H091,0.32209061120269833,0.6304315590013416,3.57548114247068,4.159934126414655,1.8818394356814414,0.8466624024237677,1.6727168924700446,3.8808906924028923,0.9962314344185836,1.2839585441912418,0.0,0.0,4.228344954962677,5.6719974734606895,2.5941526046524626,1.6428464326092287,0.0
12H117,1.018692604080665,0.3535758512345166,0.04980445290920326,3.310822434079209,2.957346952791127,1.0477666502612801,0.11487298860946356,1.212981380991975,3.5001559618067177,0.550898425580721,0.0,0.07919831486782274,0.5006417834085324,0.9778173065826076,2.990424632068896,0.8384566198940971,0.0
12H124,3.002086159422288,2.4703671646743386,1.361062274726121,4.561079126897443,3.22393252592831,0.5478925655058697,1.7504676565946244,2.888271927768316,1.0973681147772871,2.4507668494738435,0.0,0.2782074015582397,3.6430947454233467,5.092011381073616,3.069474527833729,1.6848921395508138,0.0
12H149,5.90630514758628,3.620650933545125,1.9083094026475318,5.684323944852453,1.6364091718773022,1.282042433617057,2.386253152269389,2.3277873728990195,0.5132292978644829,2.1165799256754494,0.3109593490832826,0.16009320968069107,1.5084604018795587,0.7109978535536613,3.5347404909068265,2.7010592305895,0.0
12H165,6.019996237282805,3.629772794470985,4.676072812690769,4.899632802396871,2.291872040942669,1.443774699406164,1.5191748413503188,5.679659364374037,1.9283906462126825,1.8657496912260867,0.22242806532707474,0.0,5.598693692285133,5.402372136153219,1.0160162846969538,1.6621554249074026,0.0
12H166,5.342269756969708,1.162332821215517,0.03465107771663382,4.492535341843837,1.8640538180049622,1.4637869899809626,0.2804662143237904,2.6551724905612994,1.8951508466787446,0.9736287976029582,0.0,0.0,4.326624992815278,4.8941624725981,1.4812922689761623,2.081097196731501,0.0
12H170,3.7113532346381657,2.3681535317910565,0.9779807927218181,3.9443415330255958,4.047916803128835,0.5366301270719127,1.0670605146732592,3.760468016611703,2.6621557753637966,2.166573925783419,0.0,0.37443764608955404,5.015512057839599,4.178436836245974,2.870899779820411,1.0504854770471646,0.0
12H171,2.6207761995393932,3.3224696031852288,3.829891457674841,5.165231232885114,5.231625418608859,1.213159952572186,3.2262653707466042,3.4025292401622664,4.448174499057927,3.081998513680939,0.0,0.7021719080475526,4.388301897218122,6.182518251124366,4.019481815628679,2.6018772872941733,0.0
12H173,0.34466945020717593,3.1257067224987023,3.6727828658125463,5.2605993979740076,0.10829757545958583,1.226000395746363,3.204519740457425,4.204235843893311,2.735513183247149,1.7659152264153062,0.0,0.28430676535180505,5.107119178371804,4.771531915705352,4.6162602018300385,2.9160491804530326,0.0
12H175,2.5546281535507966,2.761491950915708,0.30594032053351644,6.215647423242227,1.4624693398794508,1.6957398616394974,0.16232459971227153,2.3815895467612678,0.9373647811997475,2.065413996173995,0.0,0.0,6.004815407774822,5.436400261467037,3.7005881297024943,2.2440755692000476,0.0
12H180,6.22239640700395,0.8533452788406283,0.8617876840572251,5.192590161667168,2.692112854915812,1.7649984368373774,0.62079353081435,3.5391086558622504,2.94416335472166,0.646357051220975,0.22396891687576806,0.1648736966291871,4.623707468366664,5.862709363923986,2.047437358542062,2.4812419140681965,0.0
12H183,6.12390537591869,0.8584350997220805,0.0889656489623775,4.213641893679481,1.7866804838452222,0.035943889696220324,0.46021820105985356,3.3773457359588197,1.0019918444174003,0.4729005777067914,0.0,0.08232760531116118,4.401078809577337,4.976297433773361,2.0777710843665838,2.0956122386258063,0.0
13H009,4.328478895791472,2.922168019524135,0.851575441774473,4.657108405019131,3.6612798133281195,1.0503513892247693,1.6940246516200508,3.4721623459584836,1.204294150771346,2.49152993486432,0.0,0.08356942487504311,4.482248526269218,4.8511289680420004,2.998731070932781,0.9582658269463314,0.0
13H018,3.730439202441591,2.130828724740109,3.8191083977889577,4.1824589436487996,3.8047608788494838,0.673080681166573,1.5508621425392737,4.913570896467848,1.5355043576092073,2.128803801924387,0.0,0.0,3.4858831974943025,3.308498034782355,2.738930921649768,1.7992062226992993,0.0
13H019,0.7467967383104244,2.132642360089558,0.9118191692814595,3.561775352752337,2.6147829005738896,0.15200663920990432,1.5619082152087613,3.319257887341878,1.540684997352553,1.5797018136431649,0.0,0.06572086318118027,1.450264216581522,4.2681067699529445,2.6605778630845145,1.2900625124458338,0.0
13H046,1.9541435605212334,2.2658684251762518,2.519900759768428,3.971782536057098,3.308231568799856,0.707165515833738,2.4905913407175735,2.6627345807413545,3.057740006446329,2.289153407181594,0.0,0.30868898301231656,3.086858450962593,4.89491621946746,3.6671591066520404,1.9451091881650577,0.0
13H048,4.962422268309627,2.2531788961913364,1.1467299155286037,4.681193164249024,3.027711257700816,1.9033295326831918,1.754596512359917,2.650195242142394,3.8781144231767333,3.415099533195724,0.8913970585501972,0.5579123978686276,4.8817727051044235,5.8237808320236875,3.4780811212723632,2.729418652014439,0.1770777372363262
13H053,0.15550896285862176,0.20559135322249078,1.7292816051857705,4.495186437233256,2.3911920205022383,0.2868992562108754,1.2666615073474554,1.5182925444074542,0.7902184674561336,1.4652479332242985,0.0,0.0,2.2201731802657587,4.555251908010045,2.3223218143460413,1.3330102502860373,0.0
13H056,4.953067567438261,4.077427313107578,3.6052176425456017,4.390347562446395,5.054774084086048,1.7400428560124581,2.5185593017065013,3.2910591649465433,1.5960382899612637,2.408152650709308,0.0,0.8319462911575217,5.031005472150107,5.577614693273414,3.7229963347435944,1.9380682524835535,0.0
13H058,5.12801538646781,1.553480189737872,0.14432546706518037,5.2425949645241285,1.3054996756709683,1.1059522522546192,0.25450492178569084,2.201259611421537,1.1066065321994512,2.1586979913693867,0.0,0.0,5.784313832254041,6.0244030129932655,3.2708872109286933,2.5457186433735823,0.0
13H065,1.129149323239365,2.74151902615642,1.2232838287983732,5.666588190448536,3.7676828546501064,1.6750572981870577,2.5098374078612586,2.520827646023753,3.482945640325818,3.4780063696746497,0.0,0.23661728851275313,4.574489464912164,3.3413603543622075,3.553284193133709,0.8563483051150481,0.0
13H066,4.4029618726543225,2.4687526166928526,0.900927574636842,3.7045041161480072,1.810026354694743,0.4440747184452692,1.581109060850466,3.6046649440791034,0.5554076427593196,0.9570141811012031,0.0,0.0,4.597836890138396,4.656993911120415,1.0843831956867092,0.9615374939832635,0.0
13H080,4.806201530001336,2.431767863494797,0.062222492239510256,4.920016751323419,2.65681815505353,1.2511475718531206,0.6029729614537872,2.251525944994915,1.1594202485435647,2.220815218333366,0.0,0.0,5.370039327122523,5.64935072297519,3.8642854642496807,1.957471131007589,0.0
13H100,5.331819075076942,2.9995508241257665,0.997368868084202,4.804778551100531,3.5439458435965174,0.23640300946114678,1.0552762317971895,4.400417181842438,0.6247522724792423,2.0084309839279673,0.13623949902553967,1.3386416076242356,5.14850238781376,4.744395605814909,3.878091787918549,1.5926879387852277,0.0
13H101,2.2269114197509485,2.5037392368549485,1.3579582242098802,4.167496450113488,4.4823519189855965,0.9082029103869041,2.601865406397992,2.2085713938163307,4.122331712796228,2.3726872109439534,0.0,0.30285963378613073,5.118190590152721,5.79089715308263,3.37434178681924,2.232429391234053,0.0
13H114,0.6758298721879513,3.6876301358440164,1.6868913416098434,5.073245375947828,5.372485547873414,0.5500223533797097,3.249841420364204,3.508633533004391,3.56719579064203,2.590113371904262,0.0,0.49759606286054225,4.772006705289339,6.09623282523931,3.7591965507502714,2.4887083596299266,0.0
13H120,5.0312959443192815,3.496336031086155,2.307998333169467,4.1135933362389405,1.0883448746122926,1.238954734874443,1.181233105870831,5.290188030178408,1.8103052046818988,0.5639701377865026,0.0,0.099709522574695,4.335206651785673,5.067649681715216,0.923155762538808,1.5069469658499999,0.0
13H139,0.29678665943844806,1.1324859763042212,6.113520587414189,5.2214256189124235,2.770517136661924,1.6802672273813373,3.1906884660136634,3.1197133673340676,3.7301132827159638,1.989292165254279,0.0,0.11502141840552067,5.201952546458573,5.988406694028919,4.117604656367991,2.386950705913826,0.0
13H150,5.94876058434704,3.2878720593864315,4.564001099130578,5.034852970405104,3.1005045394378663,1.2322169847982543,1.9761611936582508,4.141362168871653,3.6139704912039856,2.7963113305857505,0.0,0.07821580336195082,5.386206108827559,5.2582243661983075,4.610109090100878,2.380023230960942,0.0
13H158,4.96220242973534,1.5592621674199871,3.7693711685512734,5.362161323198773,3.593893788290712,2.252386158366176,1.3420392044400409,4.463341523604922,0.6485461318355366,3.7303742616299136,0.0,0.7745552759717348,5.906592762298729,5.854780605634003,3.2423040159194048,2.113262891266068,0.0
13H169,5.108862921248584,0.4419875041765528,0.12832971091122947,4.537376537784432,0.9677419096638096,1.5704520741079455,0.19688769530804362,4.615602702594709,2.172596555837698,0.2647674510296363,0.0,0.0,4.497456975044583,5.815700843549805,1.30025486902999,2.198782358033595,0.0
13H179,6.116443833542568,1.1424560160376351,0.5647601721545971,4.600766120261911,3.566739442156302,1.2213507318974517,0.22150380579080342,3.626927535927249,4.854273393662854,0.5738642689231734,0.0,0.0,3.8025285850853017,4.346858359120526,1.8930083740364838,2.156241802581034,0.0
13H185,4.355713198499978,2.8758856435054208,1.015090736921324,4.478400090815476,0.9814496419892773,0.9963121202669857,0.9583580410336503,4.530236096110138,1.9369648171507814,1.7220037780959168,0.0,0.0,4.042241552091631,3.5217865598366394,2.9024611279214834,2.0155564906286942,0.0
13H186,0.7604418486294474,2.7599883329585526,1.3706678965765242,4.757540476052493,3.829832140963054,1.1233238664344078,3.0719945007722687,3.046423592311397,4.150959629647534,2.5399363236461756,0.0,0.32950221349235403,4.419091987044298,5.987000774648175,4.210519546336706,2.0515428843531898,0.0
14H001,0.48984375428280336,2.4829764160222454,5.14444441300679,5.5256571572949165,2.816102905065548,1.1797925518291505,3.416096450007023,3.5033880445629704,3.595170934604959,1.9396944940411374,0.0,0.1814799441445387,4.90948328271106,5.949019359129459,3.688439936795305,2.290937323897079,0.0
14H007,1.8449370941406855,4.269908523088549,3.721441256770475,5.397367065791965,4.920613594463467,1.5983449818528994,3.83635803554647,3.298681789860878,4.223325360921637,3.8844223444451775,0.18790063375182547,0.7452632161587799,5.722187178226728,6.201863461419622,4.540477645691482,2.813583024653791,0.0
14H012,6.227714235267917,1.5094834871131415,0.20556262111964801,5.010494320149117,1.672569933068255,0.5675255525930114,0.524615879091025,2.718756854484731,3.1158632247636757,1.3442396347138394,0.11455839427218206,0.0,5.9240021335743664,3.928084838312676,2.0747648385602853,0.9174389417891736,0.0
14H015,2.238625758701291,3.556771255096901,1.3397572283104648,4.410235117776301,3.6998287044848457,0.6521318162682278,2.274956677458483,3.9275907725135526,2.7350856171727895,2.088216965947396,0.0,0.5575583447880956,4.048709835207926,5.420901578482789,3.067173930049107,1.986638939297746,0.0
14H017,5.787241611356189,3.4027633067407534,3.7575245418229604,5.3656008495394705,2.0348299387549758,2.038965780500809,2.3215762004199783,4.7802483474000965,1.8524914900995277,0.9873694356793603,0.1057843394562499,0.2143195722003642,3.865995848161379,4.484854046895891,3.1378122146711207,2.1066284123359487,0.0
14H019,5.8414316172552505,5.165010230483472,1.5740947684801858,5.1226924406649115,2.047312335006097,2.255863224313295,0.5293390610134848,1.543162653081563,0.3437339591113438,2.5378572047616297,0.0,0.7192564873006612,5.651729752714883,6.037612118758964,3.256451147465834,0.8693685878442646,0.0
14H020,0.19896841509957475,1.3821555114744677,2.9630357136800223,5.4766930673978,3.7216342884845157,1.2842353974301022,3.1987470670471847,2.3709424870010642,1.6464079070820783,1.7308252880324688,0.0,0.0,5.8973018808801445,5.046034822782454,3.681113954266774,2.471939380163497,0.0
14H023,4.861765854184675,3.315048703799131,3.112686124672395,3.2370995547997494,3.830585837306546,0.9508479222491698,2.2909325308217294,2.878224503608503,2.8954048436241173,2.3012234129745632,0.0,0.2822568209734568,4.632213975730665,4.59710947943915,3.0253310534746913,1.4362739093144217,0.0
14H038,5.281479785310763,4.404599881592565,0.47398971333505063,3.936839210156452,3.0070930467126757,0.9713544834187238,1.0763173790430813,3.561813626792134,2.5252336777095943,3.8603122315959193,0.0,0.1468450128906948,4.461292850821663,4.980064073583415,3.9309584901376615,2.199862260879418,0.0
